ID,Title,Description,Ingredients
6469c250-d503-4858-bf04-6888728b8c90,Ytrefilet av hjort med pastinakkpuré og viltsaus,"Hjortefilet, eller medaljong, er gourmetmat, her servert med mandelsmør, pastinakkpuré og viltsaus. Viltkjøtt er i sesong om høsten, og er mørt kjøtt med mye god smak.","ytrefilet av hjort, salt og pepper"
c3d102d0-a519-4d06-8f95-c7a6aca19c06,Bresert lammestek i skiver,"Høsten er høysesong for norske råvarer. Du får ferskt lammekjøtt og nydelige norske rotgrønnsaker og poteter, som også smaker veldig godt sammen.","lammestek i skiver med ben, smør, salt, pepper"
b1838995-4bbf-4b9b-b218-7050266f2ee3,Torskefilet med pesto og bønnesalat,"Rask og litt sunnere middag med fisk, på under 20 minutter. Prøv vår oppskrift på torskefilet med bønner, brokkoli og blomkål. Torsken kan dampes eller ovnsbakes. Vi serverer gjerne også med pesto for ekstra god smak.","torskefilet naturell, bønnesalat, brokkoli, blomkål, pesto alla genovese"
4e7d9ed8-3ad4-4bb7-a4b3-c52f9cf4f3b2,Kyllingfilet i wrap med BBQ saus,"Wrap med kylling er populær mat som kan spises ved bordet eller tas med når du er på farten. Denne er i tillegg enkel og går fort å lage. En god BBQ saus gir mye smak sammen med salat, saftig kylling og grove wraps. God middag som hele familien vil like.","kyllingfilet, salt, pepper, rapsolje, fullkorn tortillalefser, MENY BBQ glaze, isbergmix, rømme"
5a663fc6-38dc-41e9-98d2-2f1f0b0dd904,Asiatisk byggrynssalat med laks og gulrøtter,"Byggrynssalat med rå laks av sashimikvalitet, gulrøtter og en kjempegod asiatisk woksaus. Veldig enkel, god og litt sunnere middag inspirert av pokesalatene.","laks midloin, av sashimikvalitet, små gulrøtter, byggryn, MENY Hoisin med ingefær woksaus"
ca2e8616-5876-8536-3fa0-8aba84024162,Ovnsbakte kyllinglår med rotgrønnsaker og tomater,"Enkel oppskrift på ovnsbakte kyllinglår - den mest saftige delen av kyllingen. Vi serverer med rotgrønnsaker og tomater. Ris er også nydelig tilbehør, eller du kan ha potet i skiver i ovnen sammen med kyllingen. Bruk gjerne Lerstang kylling, en matskatt.","persillerot, sellerirot, gulrøtter, hvitløk, kyllinglår, småtomater, honning, olivenolje, salt, frisk timian, pepper"
7ff21808-05fd-8588-d2db-f904e571842e,Urtebakt laksefilet i form,"Enkel oppskrift på laks med wokede grønnsaker, urtesmør og småpoteter. Ovnsbakt laks er enkel og god hverdagsmiddag for hele familien.","lakseporsjon, kryddersmør, chili, sitron, salt, pepper"
5dc33023-c93d-88c7-8488-df5d1abd3fd6,Grillet kyllinglår med coleslaw,Oppskrift på grillede kyllinglår med coleslaw. Her viser vi deg hvordan man enkelt steker kyllinglår i ovn og hvordan de grilles perfekt på grillen. Bruk gjerne vår kvalitetskylling Lerstang fra Jacobs Utvalgte.,"kyllinglår, salt, pepper, sjalottløk, olivenolje, maiskolber, coleslaw, honey mustard, ketchup"
8e15b5d1-7645-4e56-f548-879f1be94594,Nakkekoteletter i form,"Oppskrifter på saftige, ovnsbakte nakkekoteletter med rotgrønnsaker, hvitløk og tomat. Smakfull middag for hele familien.","nakkekoteletter, salt, pepper, smør, sellerirot, løk, persillerøtter, hvitløk, hermetiske tomater (gjerne cherrytomater), vann"
4bed41b9-2e22-5019-8cb3-155eafd66d21,Chilimarinert grillribbe og potetsalat med kefir,"Sprøstekt og saftig grillribbe er rask og god sommermat. Server den sammen med en frisk potetsalat, kefir og aioli.","grillribbe i skiver, MENY Anbefaler chillimarinade, kefir, aioli, rødløk, sylteagurk, kapers, persille, kokte poteter"
155b44bf-a921-25b2-a41e-b796b9fafb1a,Quesadillas med krabbe,"Oppskrift på spennende quesadilla med krabbe - en middag som kombinerer meksikansk fiesta og sjømat! Krabbe er kanskje ikke det første man forbinder med en klassisk quesadilla, men krabbe passer spesielt godt til de meksikanske smakene.","fylte krabbeskjell, sweet chilisaus, rødløk, koriander, salt, pepper"
3b9bb186-aedc-8ef3-042d-a4f193bd1eca,Gratinert krabbeskjell,"Klassisk oppskrift på ostegratinerte krabbeskjell. Her har vi blandet krabbekjøttet med chili, rødløk, dill og creme fraiche som gir ekstra god smak når krabben gratineres. En enkel oppskrift som passer fint til forrett eller middag servert med godt brød, en skvis sitron og grønn salat ved siden av.","fylte krabbeskjell, rød chili, lime, dill, creme fraiche, salt, pepper"
be262a73-4d3c-59be-07d8-6538be07f84c,Lakseburger med purre og reker,En litt sunnere burger med hvitløkstzatziki.,"laksefilet, pillede reker, purre, agurk, yoghurt naturell, hvitløk, salt, pepper, balsamico cream, avocado, spinat, spirer, hamburgerbrød"
c5af7af7-244b-23ae-642c-304ae3224686,"Laks og tunfisk tataki med fennikelsalat, stekte nudler og teriyaki","Tataki er fiskefileter som er hardt grillet  på utsiden, men som har fått beholde sin rå kjerne. Saftig og smakfullt! Retten ble laget av Anders og Erlend i episode 5 av Norges Grillmester 2015.","lakseloin, tunfiskfilet"
f300ced3-09f4-f5c5-e889-132ebd951e27,"Sprøstekt makrell og nypotetsalat med dill, rødbete og kapers","Stekt makrell er en sommerfavoritt med sitt sprø skinn og saftige kjøtt. Fordi fisken er fet, kan den gjerne serveres med noe salt og syrlig i tilbehøret, som for eksempel en potetsalat med kapers og vinaigrette.","makrellfileter, hvetemel, salt, pepper, nypoteter, rødløk, kapers, rødbete, egg, frisk dill, olivenolje, sitronsaft"
8decb682-019b-68a3-f3dc-66e10ad9469b,Quesadillas med entrecôte,"Deilig tex-mex quesadillas med rubbet entrecôte, hjemmelaget tortilla, salsa, ostedip og bønnedip. Laget av MENY-Laugets leder Espen S. Lie.","tipo 00 pizzamel, salt, sukker, smør, vann"
38f64e2d-00d8-72b5-46e9-6a2464ac54df,Saftig entrecôte med søtpotet fries og béarnaise,Ekte bearnaise er som skapt for biff og de to utgjør en sikker vinner. Oppskrift på stekt Angus entrecote med søtpotetfries og klassisk hjemmelaget bearnaise. [Se egen oppskrift for søtpotetfries laget fra bunnen.](recipe:/oppskrifter/Gronnsaker/Sotpotetfries/) Server gjerne også med stekt grønnkål.,"hel hvit pepper, frisk kruspersille, sjalottløk, estragoneddik, vann, eggeplommer, smør, frisk kruspersille, kjørvel, frisk estragon, syltet estragon, dijonsennep, salt, pepper, evt. litt kjøttkraft fra kjøttet"
73d1285d-563e-911a-71ae-fa76cdf799d8,Stekt mørbrad med nøttebrunt soyasmør,"Oppskrift på saftig biff av Angus mørbrad med nøttebrunt smør med smak av soyasaus og urter, servert med potetform med pepperrot. Her kan også andre biffer brukes, som entrecôte.","mørbrad biff, salt, pepper, smør, hvitløksfedd, frisk oregano"
dda311d2-72d6-e2a0-2af9-7100ee6f57f1,Hvitvinsdampede blåskjell,"Blåskjell dampet med hvitvin og hvitløk kan serveres både som hovedrett og forrett. Det er enkelt, raskt og ikke minst veldig godt. Server gjerne nystekt brød og pommes frites til. Denne retten kan også fint lages i folie på grillen. Se video med steg for steg.","blåskjell, løk, vårløk, selleri, hvitløk, smør, hvitvin, hakket bladpersille"
000d2f48-8633-2785-0652-82ebe4bd41c6,Hjemmelagde elgkarbonader,"Saftige og smakfulle elgkarbonader er tradisjonsrik høstmat, enten det skal være til hverdagsmiddag eller til helg. Hjemmelagde karbonader smaker ekstra godt og er det er enkelt å lage selv.","elghakk, salt, potetmel, hvetemel, einebær, tørkede kantareller, egg, pepper, revet muskatnøtt, timian, matfløte, smør"
fc2f807f-389b-c649-e51c-43688afafa04,Parmesan crusted ytrefilet av svin,Oppskrift på ytrefilet av svin med parmesan skorpe. I denne oppskriften kan kjøttet stekes både i stekepanne eller på grillen. Retten smaker fantastisk hele året! Server med poteter og brekkbønner. Ytrefilet av svin med tilbehør som sennepsstekte poteter imponerer gjestene dine.,"egg, brødrasp, revet fersk parmesan, medaljonger av svinefilet, salt, pepper, olivenolje"
2df0e9dc-f4c9-cc1b-bbcc-28a83fbf0345,Reinsdyr indrefilet med konjakksaus,"Indrefilet av reinsdyr er noe av det møreste du kan spise, og sammen med denne konjakksausen og poteter blir middagen garantert suksess.","indrefilet av rein, sopp, poteter, smør eller olje til steking"
80f72ba4-72ab-996d-35b0-2bf98ae46dc5,Porchetta,"Oppskrift på italiensk ribberull, også kalt Porchetta. Dette er ribbe som fylles med godsaker og rulles. Det krever litt innsats og tid, men resultatet blir både lekkert og godt. Vi har fylt ribben med ost, syrlig eplepuré og pistasjnøtter. Server gjerne til koldtbord, eller til middag med godt tilbehør. Saba som brukes i sausen er fermentert druejuice og kan minne litt om lagret balsamico, som også kan brukes i stedet.","firkantet, jevn ribbe u/ben"
f4678d74-ff73-1546-dd86-576c1acf0503,Stekt kveite med appelsinglasert fennikel og granateplesalsa,Enkel oppskrift på saftig og god kveite med spennende tilbehør. Kjøttet er hvitt og fast og egner seg både til koking og steking. Her serverer vi saftige fileter med hjemmelaget bacon- og granateplesalsa og appelsinglasert fennikel.,kveite
4a658477-50ab-d218-6b36-03db00b298e3,Skinnstekt kveitefilet med grønnkål og safransaus,"Kveite er en flott fisk som innbyr til hverdagsluksus, søndagsmiddag, eller egentlig når som helst. Den er også er velegnet som festfisk til mange, og passer ypperlig til nyttårsmiddagen.","kveitefilet, grønnkål, rødbeter"
f7106f68-5902-b8b8-a3f8-63d8b71e65f2,Skrei med rotmos og sprøstekt bacon,"Det faste, hvite skreikjøttet har en nesten søtlig smak og passer perfekt sammen med det salte fra sprøstekt bacon og en fyldig rotmos. Her kommer den fantastiske skreien virkelig til sin rett og får skinne på tallerkenen med enkelt og smakfullt tilbehør.","skrei i skriver, salt, sitronskiver, laurbærblad, hele pepperkorn"
f4be2ffd-1dc2-10d0-86ca-134ffdd8a7e6,Grillet laksefilet med grønnkål,"Laksefilet skåret i 45 graders vinkel, som er urtesmørmarinert og grillet. Servert med grønnkål, ristede pinjekjerner, bakt pastinakk, potet og gulrot, gressløk-beurre blanc.","laksefilet, grønnkål, nøytral matolje, chili, ørretrogn, hvitløk, ristede pinjekjerner, salt, pepper, bønnespirer"
f7cb339b-dbcc-cfa3-9a87-c729924e5fce,Urtepanert laksefilet,"Gi laksen knasende sprø stekeskorpe med brødpanering! Her har vi brukt panko som er japanske brødsmuler. Panko lages av brød uten skorpe og tørkes i flak fremfor bittesmå smuler. Disse flakene er lettere og luftigere i konsistensen, og blir ekstra sprø når de stekes. Men du kan fint bruke griljermel eller tørre smuler fra daggammelt brød også.","lakseporsjoner, olivenolje, pankopanering, frisk dill, frisk persille, salt, pepper, olivenolje"
ba6cfb23-0425-4cb6-7dc4-28f27c22c411,Kveitebiff med mangosalat,"Kveite er den største av alle flyndrefiskene,
og er grå på én side og hvit på den andre. Det
er en populær fisk, og serveres gjerne som et
gourmetmåltid ved spesielle anledninger. Kveite
har mange navn, som dronningen, gudefisk,
hellefisk, skeivkjeft og jomfrua. Den har et hvitt,
delikat kjøtt som er saftig og velsmakende, og kan
tilberedes på uendelig mange måter.","kveitebiff, pak choy, mango, nøytral matolje, koriander, lime, salt, pepper"
25617b45-74e3-72a0-04ec-96ccc3c059c8,Stekt skrei med baconsjy og mandelpoteter,"Oppskrift på skinnstekt skrei loin med sjy av bacon/chorizo, ertepuré og kokte mandelpoteter. En enkel og klassisk oppskrift som passer perfekt til lørdagsmiddagen i vinter, når skrei er i sesong.","skreiloin med skinn, hvitløksfedd, smør, salt, pepper, solsikkeolje"
37c32527-d98d-c372-ae1a-161112f86e28,Saftige spareribs,"Glaserte spareribs på grillen, servert med BBQ saus, bakte fylte tomater, coleslaw og fritert søtpotet. Saftig, mørt og full av smak. Legg bort bestikket og gå løs med hendene!","forkokte spareribs, BBQ saus"
f670fa1a-61cd-ac13-6749-fc0b2c16b30c,Torsk saltimbocca,"Oppskrift på middelhavsmat med torsk, servert med potetmos, spinat, tomater. oliven og kapers. Saltimbocca er opprinnelig en italiensk rett med kalvekjøtt surret inn i spekeskinke med frisk salvie, men her har vi laget vår egen oppskrift med torsk. Du kan også bruke skrei.","melne poteter, smør, melk, salt, pepper"
dadad370-66f8-8e58-c9de-5d675302a3db,Wraps med torskepinner og asiatisk dressing,"Det geniale med en tortillalefse, er at den kan fylles med alt som er godt og sunt, og er enkel både å lage og spise. Her har vi fylt den med sprøstekte torskepinner, friske grønnsaker og en deilig asiatisk dressing med smak av sweet chili, ingefær og koriander. Wraps er perfekt til lunsj eller rask middag.","torskepinner, lime, tortillas, gulrot, agurk, blandet salat"
5e257705-a860-a043-2f8b-f940b1ac4190,Dampede blåskjell,Oppskrift på dampede blåskjell i en eksotisk saus med hvitvin. Denne oppskriften er enkel å lage og full av smak. Perfekt på dager hvor du vil unne deg selv eller gjestene dine noe ekstra godt.,"løk, rapsolje, hvitløksfedd, blåskjell, fløte, fiskekraft, hvitvin, lime, frisk, revet koriander, vårløk, salt, pepper"
1a2e0ada-48e3-5c5a-7d1a-56a1b12ab4c2,Svinekoteletter med cornflakes og stekt paprika,"Panerte koteletter med stekt paprika og ris er god, smakfull og enkel hverdagsmat. Det lages på under 20 minutter og du trenger kun få ingredienser for en fullverdig middagsrett hele familien vil like.","svinekoteletter, salt, pepper, egg, cornflakes, grovknust, paprika (gjerne i forskjellige farger), rapsolje, ris, Jacobs Utvalgte Chilimajones"
71a4070c-feee-f955-646b-461a2b68a119,"Grønnsakslasagne med søtpotet, aubergine og grønnkål","En vegetarisk oppskrift på grønnsakslasagne full av smak. Her er kjøttdeigen byttet ut med søtpotet og aubergine, ostesausen med en blomkålpuré og lasagneplatene med ulike grønnsaker i tynne skiver. Perfekt vegetarlasagne hvor du kan bruke en rekke grønnsaksrester.","aubergine, søtpotet, grønnkål, revet ost, salt, pepper, basilikum, timian"
1fcd4eb3-ff7e-5a65-a1e8-c0db2386dba5,Vegetarlasagne,"Oppskrift på nydelig, kjøttfri lasagne med cherrytomater, spinat og hjemmelaget ostesaus. En av våre mest populære vegetar oppskrifter! Oppskriften passer til en liten ildfast form.","cherrytomater, olivenolje, sjalottløk, hvitløksfedd, fersk spinat, lasagneplater, revet ost, frisk timian"
1431ca6d-cafa-0158-28c7-0e27a7e88040,Tacotubs med torskepinner,Taco med fisk er kjempegodt! Her får du en oppskrift barna vil elske. Du får kjøpt ferdige pankopanerte torskepinner eller fiskepinner i butikken som er klare til å varmes. Rask og enkel middag..,"torskepinner, tacokrydder, rapsolje, tacotubs, blandet babyleaf, hjertesalat, rødløk, avocado, tacosaus, rømme, lime"
f776c7a7-9057-4742-55c7-e6a85c82bfe3,Skrei med spinat og granateple,Oppskrift på stekt skrei med spinat og granateple. En sunn og god rett med asiatisk vri. Du kan fint bytte ut skreien med vanlig torsk i denne oppskriften.,"store skiver skrei, salt, pepper, smør, never spinat, granateple, rødløk, i båter, lime, hoisin saus, sweet chili saus"
a397d839-79c8-53d3-44b7-9b0bf422dcd9,Sprøstekte torsketunger med chilimajones,"Oppskrift på knasende sprø, panerte skreitunger med spicy chilimajones. Godt som snacks, middag eller en god forrett. Du kan også servere dem med aioli og en frisk salat. Torsketunger er en sesongvare, og er tilgjengelig fra januar til april.","torsketunger, salt, pepper, hvetemel, egg, brødsmuler, rapsolje"
90357782-5858-2fc6-b79b-6500feaf1a9e,Laks i form,"Klassisk oppskrift på ovnsbakt laks. Varier grønnsaker etter ønske og server med kokte poteter. Enkelt og godt, og ikke minst veldig sunn middag.","laksefilet, fiskekrydder, grønnsaker, hvit saus med gressløk, poteter, sitronsaft"
e2a2429a-da2d-16e6-7ae8-d2066bec89ed,Fiskepinner med revet gulrot og remulade,"Middagstips med fisk! Fiskepinner, eller pankopanerte torskepinner, servert med revet gulrot, kokte poteter og remulade er rask og god middag som hele familien vil like.","fiskepinner, poteter, store gulrøtter, sitronsaft, remulade"
f994106b-32e0-f73c-5aff-6f16a1a03f64,Lettsaltet torsk med eggesmør og gulrot,"Dampet, lettsaltet torsk med gulrot, eggesmør og poteter er en ny variant av en klassiker. Enkel, rask og veldig god torskerett.","lettsaltet torskefilet, mandelpoteter, gulrøtter, egg, smør, persille"
55697091-6b9e-9672-ba7c-be6b2ace947f,Saftig kyllinglår med svartkål og edamamebønner,"Oppskrift på saftig kyllinglår med svartkål, soyabønner og kirsebær. Server med ris. Enkel og veldig god kyllingrett med smakfullt tilbehør.","kyllinglår, svartkål, edamame, frosne bær, smør, ris, salt, pepper"
28719881-18d2-2416-8e65-844ef0764724,Kyllinglår i form med druer,"Oppskrift på saftige ovnsbakte kyllinglår med druer, hvitløk, løk og timian. I denne oppskriften møter det salte det søte, og gir en spennende smak. Server gjerne med små poteter.","marinerte kyllinglår, rapsolje, hvitløk, druer, rødløk, timian, smør, salt, pepper"
b5cfeb7d-134f-94c7-14a6-7791825524ac,Ovnsbakt kyllinglår med edamamebønner,"Kyllinglår i ovn er supergodt og veldig enkelt å lage. Server kylling med  tilbehør som edamamebønner, og stekte valnøtter og tranebær.","marinerte kyllinglår, perlepoteter, edamame soyabønner, valnøtter, friske tranebær, fiken, rapsolje, salt, pepper"
